movieId,title,genres,imdbId,tmdbId,avg_rating,rating_count,original_language,original_title,popularity,release_date,runtime,vote_average,poster_url
840,House Arrest (1996),Children|Comedy,116571,18862.0,2.7337570621468927,708.0,en,House Arrest,2.8197,1996-08-14,108,5.3,https://image.tmdb.org/t/p/w500/mpQg8IgbmrMY0skgpTXBA9EhiWy.jpg
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,53459,31417.0,3.698967889908257,872.0,fr,Les Yeux sans visage,5.5461,1960-01-11,84,7.581,https://image.tmdb.org/t/p/w500/8y7Z9Gvcq52uOlJlUWyn2epGGRd.jpg
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,117826,9431.0,2.764013188883655,2123.0,en,Bordello of Blood,4.1887,1996-08-16,87,5.909,https://image.tmdb.org/t/p/w500/aKkUQ0Zd9TFlqfcMMHFKQBB15wZ.jpg
844,"Story of Xinghua, The (Xinghua san yue tian) (1994)",Drama,108227,297645.0,3.751497005988024,167.0,zh,杏花三月天,6.2373,1994-01-01,90,2.0,https://image.tmdb.org/t/p/w500/yKMBI1zQza96lojjlpccQNx7SBG.jpg
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama,111424,48144.0,3.387323943661972,71.0,zh,天國逆子,1.5029,1994-11-12,99,5.375,https://image.tmdb.org/t/p/w500/uBGVTO4C9aC2StWlPc0esb1L0W.jpg
846,Flirt (1995),Drama,113080,46986.0,3.5096618357487923,414.0,en,Flirt,0.6765,1995-09-14,85,6.056,https://image.tmdb.org/t/p/w500/6DGq5lReLwfrfaeidNeHpYtAZ9Q.jpg
847,"Big Squeeze, The (1996)",Comedy|Drama,115680,144982.0,2.8508771929824563,114.0,en,The Big Squeeze,0.2915,1996-09-06,98,3.0,https://image.tmdb.org/t/p/w500/e29bxyk9pOKcswJ98LbeLkkEFvc.jpg
848,"Spitfire Grill, The (1996)",Drama,117718,47907.0,3.660499759730899,2081.0,en,The Spitfire Grill,3.5713,1996-08-23,117,6.4,https://image.tmdb.org/t/p/w500/8msETDMD6sxIkN3YtIFbCy23CBP.jpg
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,116225,10061.0,2.7563841807909606,8850.0,en,Escape from L.A.,2.8781,1996-08-09,101,5.876,https://image.tmdb.org/t/p/w500/3L9lL2eUsmLNNfENPwNOc82Hzpw.jpg
850,Cyclo (Xich lo) (1995),Crime|Drama,112767,36266.0,3.5128205128205128,273.0,vi,Xích lô,2.527,1995-09-27,123,6.991,https://image.tmdb.org/t/p/w500/mdOsnSVTLwHMEH1juOLMiwXcO5o.jpg
851,Basquiat (1996),Drama,115632,549.0,3.495664739884393,1730.0,en,Basquiat,1.0337,1996-08-09,107,6.6,https://image.tmdb.org/t/p/w500/gFfVhN8BbgHhMb3ZNQRAH5xc7kq.jpg
852,Tin Cup (1996),Comedy|Drama|Romance,117918,10478.0,3.177562402852702,10937.0,en,Tin Cup,1.5181,1996-08-16,135,6.064,https://image.tmdb.org/t/p/w500/rB7OvMmjcBFoogleORaUqrRgp8g.jpg
853,Dingo (1991),Drama,104109,66634.0,3.2857142857142856,112.0,en,Dingo,5.2939,1991-06-02,109,5.2,https://image.tmdb.org/t/p/w500/2PUNScaxHlMVXPtCyjAvTj4u6A3.jpg
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama,51980,116690.0,3.703319502074689,241.0,ja,楢山節考,3.503,1958-06-01,98,7.5,https://image.tmdb.org/t/p/w500/kwvNyyXFsVAPg9PYQsogcXj99lV.jpg
855,Every Other Weekend (Un week-end sur deux) (1990),Drama,100840,213917.0,2.7777777777777777,36.0,fr,Un week-end sur deux,0.1841,1990-08-28,104,6.636,https://image.tmdb.org/t/p/w500/gnFCn8qaZzADt57XFmMrKo6FAZ1.jpg
856,Mille bolle blu (1993),Comedy,107575,145925.0,3.3839285714285716,56.0,it,Mille bolle blu,0.941,1993-01-01,97,6.4,https://image.tmdb.org/t/p/w500/bD7VryaPAOXvS3j4WSqTAUj4BvP.jpg
857,Crows and Sparrows (Wuya yu maque) (1949),Drama,42054,100914.0,3.24468085106383,47.0,zh,烏鴉與麻雀,1.2069,1949-01-11,113,6.438,https://image.tmdb.org/t/p/w500/gzZNggGPgUKikZJVSM93SqFhmGx.jpg
858,"Godfather, The (1972)",Crime|Drama,68646,238.0,4.317030403371463,66440.0,en,The Godfather,29.1345,1972-03-14,175,8.687,https://image.tmdb.org/t/p/w500/3bhkrj58Vtu7enYsRolD1fZdja1.jpg
859,"Hippie Revolution, The (1996)",Documentary,116536,484245.0,2.3333333333333335,15.0,en,The Hippie Revolution,0.1276,1996-09-05,93,0.0,https://image.tmdb.org/t/p/w500/p5SC0B48GKtwOMLVK0qdY4p164F.jpg
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,109255,159.0,3.510840108401084,369.0,de,Der bewegte Mann,1.027,1994-10-05,94,6.218,https://image.tmdb.org/t/p/w500/2TcZBHcseRXLxNq2RXnKIsbKZwi.jpg
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,104558,11134.0,3.459549316586627,2707.0,cn,警察故事 III：超級警察,2.7175,1992-07-04,95,6.898,https://image.tmdb.org/t/p/w500/wHeJWZDXegVEiBGBfnc7LGffuF6.jpg
862,Manny & Lo (1996),Drama,116985,88224.0,3.6082191780821917,365.0,en,Manny & Lo,4.2689,1996-07-26,88,6.2,https://image.tmdb.org/t/p/w500/1aaykv8QSg5iXOVXcaIy1mm0qd4.jpg
864,"Wife, The (1995)",Comedy|Drama,114936,132641.0,3.278409090909091,88.0,ja,妻,3.9617,1953-04-29,96,6.9,https://image.tmdb.org/t/p/w500/9DMw6CFftuzLYpbftcOFmyZekJ6.jpg
865,Small Faces (1996),Drama,114474,42758.0,3.29,100.0,en,Small Faces,0.5092,1996-04-05,108,6.286,https://image.tmdb.org/t/p/w500/pYFtU8vFj86TY435w99aK5fNjzl.jpg
866,Bound (1996),Crime|Drama|Romance|Thriller,115736,9303.0,3.720406626506024,6640.0,en,Bound,4.8286,1996-09-13,105,7.219,https://image.tmdb.org/t/p/w500/9qAy6UWVw44dGrsyKrdEMt5qIUM.jpg
867,Carpool (1996),Comedy|Crime,115836,23945.0,2.373913043478261,345.0,en,Carpool,2.4843,1996-08-23,89,5.174,https://image.tmdb.org/t/p/w500/rYoZR4EtrfziT5WXhZzcNbH5GuE.jpg
868,Death in Brunswick (1991),Comedy,101692,37820.0,3.1263736263736264,91.0,en,Death in Brunswick,1.4645,1991-04-24,109,5.9,https://image.tmdb.org/t/p/w500/cYSxWdLCMNkwpth3PjsOpLxvFww.jpg
869,Kansas City (1996),Crime|Drama|Musical|Thriller,116745,22479.0,3.0849220103986137,577.0,en,Kansas City,1.9758,1996-08-16,116,6.088,https://image.tmdb.org/t/p/w500/deD8SAbQYGvzcpRr50HUb9uj8xJ.jpg
870,Gone Fishin' (1997),Comedy,119214,9054.0,2.238821138211382,492.0,en,Gone Fishin',9.8355,1997-05-30,94,4.855,https://image.tmdb.org/t/p/w500/lGRHE7s2iGgJ0JNO9gxm8BJKelt.jpg
871,Lover's Knot (1996),Comedy,116934,241058.0,3.194915254237288,59.0,de,Lover's Knot,2.815,1996-07-12,82,4.0,https://image.tmdb.org/t/p/w500/tAisZeScQ5aMyD6iUwpLcXOs7Hl.jpg
872,Vive L'Amour (Ai qing wan sui) (1994),Drama,109066,11985.0,3.6515151515151514,99.0,zh,愛情萬歲,5.5758,1995-03-02,118,7.3,https://image.tmdb.org/t/p/w500/uiVAPBx9D2Gb9ZGejvxMhRboaYz.jpg
873,Shadow of Angels (Schatten der Engel) (1976),Drama,75169,10232.0,2.9761904761904763,42.0,de,Schatten der Engel,1.3814,1976-09-03,101,3.8,https://image.tmdb.org/t/p/w500/oATeeK5N7t0ST7vxTpPllkGb34i.jpg
874,Killer: A Journal of Murder (1995),Crime|Drama,113542,59569.0,3.0945945945945947,74.0,en,Killer: A Journal of Murder,0.5143,1996-09-06,91,5.786,https://image.tmdb.org/t/p/w500/bGhq64TzH7i1jSmK0tYHbDmgzVQ.jpg
875,Nothing to Lose (1994),Action|Crime|Drama,110693,410921.0,3.419047619047619,525.0,en,Nothing to Lose,0.1951,1994-01-01,83,3.333,https://image.tmdb.org/t/p/w500/obRFIwQWBieexkUQtZBNROeZTcR.jpg
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,106544,38955.0,2.700636942675159,314.0,cn,超級計劃,2.6229,1993-10-21,101,5.7,https://image.tmdb.org/t/p/w500/wYGXe2BRIyNX2z7Y6UdQoiw8yfk.jpg
877,Girls Town (1996),Comedy|Drama,116418,110513.0,3.1964285714285716,168.0,en,Girls Town,0.3802,1996-08-21,90,5.167,https://image.tmdb.org/t/p/w500/4Qyr7s8heJnMm0rM20YwtSvYI77.jpg
878,Bye-Bye (1995),Drama,112607,114089.0,2.732142857142857,28.0,fr,Bye-Bye,2.9779,1995-08-30,104,5.7,https://image.tmdb.org/t/p/w500/hJB8GT95PXKZ2MBrOIOx2xrhbSm.jpg
879,"Relic, The (1997)",Horror|Thriller,120004,11015.0,2.820588235294118,2380.0,en,The Relic,6.1929,1997-01-10,110,6.016,https://image.tmdb.org/t/p/w500/fAG4nKPUWEIwGBpP38H64GGV8kl.jpg
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,116654,9306.0,2.468711221414643,5641.0,en,The Island of Dr. Moreau,2.854,1996-08-23,96,4.891,https://image.tmdb.org/t/p/w500/hOJeQXve8W9rNRhdgC1WV3GQJyA.jpg
881,First Kid (1996),Children|Comedy,116311,12559.0,2.8212172442941674,1183.0,en,First Kid,1.3687,1996-08-30,101,5.7,https://image.tmdb.org/t/p/w500/t7yTkuXQpnougXmRIqgfT32axZi.jpg
882,"Trigger Effect, The (1996)",Drama|Thriller,117965,58770.0,2.978545887961859,839.0,en,The Trigger Effect,0.593,1996-08-30,94,5.802,https://image.tmdb.org/t/p/w500/9LZLXVwhhmkdye4JXoLP06fm5G2.jpg
884,Sweet Nothing (1996),Drama,114592,124851.0,3.2735849056603774,53.0,en,Sweet Nothing,2.6741,1995-06-08,89,6.3,https://image.tmdb.org/t/p/w500/fQzq50uVV2vjaTUzUp3j0hZ00R6.jpg
885,Bogus (1996),Children|Drama|Fantasy,115725,3587.0,2.66156202143951,653.0,en,Bogus,3.9013,1996-09-06,110,5.8,https://image.tmdb.org/t/p/w500/unp3wg7uzIV3HikMexGQJpO0OHc.jpg
886,Bulletproof (1996),Action|Comedy|Crime,115783,10723.0,3.0485175202156336,1855.0,en,Bulletproof,2.0406,1996-09-06,84,5.719,https://image.tmdb.org/t/p/w500/iI7G9YXxodrqkQPKis1y3EKP8wJ.jpg
887,Talk of Angels (1998),Drama,120271,56077.0,2.9078947368421053,38.0,en,Talk of Angels,4.3613,1998-10-30,96,5.4,https://image.tmdb.org/t/p/w500/8Gipm3UeFxYqT5EE1lxdGmjvDs8.jpg
889,1-900 (06) (1994),Drama|Romance,109001,101230.0,3.3925619834710745,121.0,nl,06,2.5022,1994-09-01,87,3.714,https://image.tmdb.org/t/p/w500/lSf3TgDjG7gPoAp3lfpOE6mVPjl.jpg
890,Baton Rouge (Bâton rouge) (1988),Thriller,94822,253632.0,2.9833333333333334,30.0,es,Baton Rouge,2.0125,1988-10-08,90,4.636,https://image.tmdb.org/t/p/w500/44y8OTkb90hBOLTVoqdMXg4zpU.jpg
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,113253,10987.0,2.5703301673450927,2211.0,en,Halloween: The Curse of Michael Myers,2.6844,1995-09-29,88,5.1,https://image.tmdb.org/t/p/w500/noCnM8nEI2bEDSdKHh0RKbwBwbC.jpg
892,Twelfth Night (1996),Comedy|Drama|Romance,117991,44705.0,3.7219061166429586,1406.0,en,Twelfth Night,1.0335,1996-10-25,134,6.946,https://image.tmdb.org/t/p/w500/uMvHIh50LqWJxUK26eYWV10epdq.jpg
893,Mother Night (1996),Drama,117093,20318.0,3.636440677966102,590.0,en,Mother Night,0.9665,1996-11-01,114,6.62,https://image.tmdb.org/t/p/w500/cJtOHLb96rcLjgLS4FM9fqEKcd6.jpg
894,Liebelei (1933),Romance,24252,43596.0,2.824324324324324,37.0,de,Liebelei,2.8868,1933-03-10,88,6.857,https://image.tmdb.org/t/p/w500/rzyayc5NQkN9rAhP2CpNxzrdoj4.jpg
895,Venice/Venice (1992),Drama,105729,79782.0,2.957627118644068,59.0,pl,Wenecja,4.6022,2010-06-11,110,6.971,https://image.tmdb.org/t/p/w500/jk8PwaZ14Duxy8hmLbYLFcYTUP9.jpg
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,111019,26933.0,3.661417322834646,508.0,fr,Les Roseaux sauvages,2.2994,1994-06-01,115,7.0,https://image.tmdb.org/t/p/w500/yTBEcAsD8OoIs8thYXl7FZuUXN3.jpg
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,35896,27854.0,3.6338495575221237,904.0,en,For Whom the Bell Tolls,0.8433,1943-07-12,170,6.51,https://image.tmdb.org/t/p/w500/uoNTHrpeOgIuWsC5Eucx5Sp483D.jpg
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,32904,981.0,4.131497649429147,7445.0,en,The Philadelphia Story,1.9487,1940-12-05,113,7.582,https://image.tmdb.org/t/p/w500/dKUubjvxO78XDts6VP1Ggcp4R9O.jpg
899,Singin' in the Rain (1952),Comedy|Musical|Romance,45152,872.0,4.044915976148068,12913.0,en,Singin' in the Rain,5.2445,1952-04-10,103,8.139,https://image.tmdb.org/t/p/w500/w03EiJVHP8Un77boQeE7hg9DVdU.jpg
900,"American in Paris, An (1951)",Musical|Romance,43278,2769.0,3.779111644657863,3332.0,en,An American in Paris,1.9774,1951-09-26,113,7.026,https://image.tmdb.org/t/p/w500/lyDXkvG53ldz6Cf7dbjJl7TaoP5.jpg
901,Funny Face (1957),Comedy|Musical,50419,13320.0,3.607650273224044,1830.0,en,Funny Face,2.0306,1957-02-13,103,6.987,https://image.tmdb.org/t/p/w500/tzTjalpIz6NyFrWPPlOBFoBjb7z.jpg
902,Breakfast at Tiffany's (1961),Drama|Romance,54698,164.0,3.81588508660752,11835.0,en,Breakfast at Tiffany's,4.3332,1961-10-06,115,7.628,https://image.tmdb.org/t/p/w500/79xm4gXw4l7A5D0XukUOJRocFYQ.jpg
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,52357,426.0,4.117005479031184,19529.0,en,Vertigo,5.6787,1958-05-09,128,8.152,https://image.tmdb.org/t/p/w500/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg
904,Rear Window (1954),Mystery|Thriller,47396,567.0,4.226700960495117,24883.0,en,Rear Window,5.6608,1954-08-01,112,8.345,https://image.tmdb.org/t/p/w500/ILVF0eJxHMddjxeQhswFtpMtqx.jpg
905,It Happened One Night (1934),Comedy|Romance,25316,3078.0,4.114603862830115,5074.0,en,It Happened One Night,2.2931,1934-02-22,105,7.822,https://image.tmdb.org/t/p/w500/2PNUGWAflH6UUumas0POMmokHlc.jpg
906,Gaslight (1944),Drama|Thriller,36855,13528.0,4.011717171717172,2475.0,en,Gaslight,4.193,1944-05-04,114,7.525,https://image.tmdb.org/t/p/w500/gXKszCl5Q1KrgWRWpPcqn94CP58.jpg
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,25164,28288.0,3.917894736842105,950.0,en,The Gay Divorcee,2.6767,1934-10-12,105,6.924,https://image.tmdb.org/t/p/w500/xD6oUOAa0Q6PppaOnY6dy6sWPLG.jpg
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,53125,213.0,4.187254267655402,20093.0,en,North by Northwest,4.5009,1959-08-06,136,7.977,https://image.tmdb.org/t/p/w500/kNOFPQrel9YFCVzI0DF8FnCEpCw.jpg
909,"Apartment, The (1960)",Comedy|Drama|Romance,53604,284.0,4.028897558156336,6921.0,en,The Apartment,4.8865,1960-06-21,125,8.196,https://image.tmdb.org/t/p/w500/hhSRt1KKfRT0yEhEtRW3qp31JFU.jpg
910,Some Like It Hot (1959),Comedy|Crime,53291,239.0,4.047655790711346,13608.0,en,Some Like It Hot,6.5646,1959-03-19,122,8.1,https://image.tmdb.org/t/p/w500/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,56923,4808.0,4.034199726402189,5117.0,en,Charade,3.0841,1963-12-01,113,7.662,https://image.tmdb.org/t/p/w500/qqaPjC5FQidtKY65jbAKZPiOTaS.jpg
912,Casablanca (1942),Drama|Romance,34583,289.0,4.194516930723827,32190.0,en,Casablanca,7.3128,1943-01-15,103,8.1,https://image.tmdb.org/t/p/w500/lGCEKlJo2CnWydQj7aamY7s1S7Q.jpg
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,33870,963.0,4.145630725863284,14190.0,en,The Maltese Falcon,2.996,1941-10-18,100,7.708,https://image.tmdb.org/t/p/w500/bf4o6Uzw5wqLjdKwRuiDrN1xyvl.jpg
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,58385,11113.0,3.89464656495441,11077.0,en,My Fair Lady,7.2683,1964-12-01,170,7.5,https://image.tmdb.org/t/p/w500/bTXVc29lGSNclf94VIZ49W4gGKl.jpg
915,Sabrina (1954),Comedy|Romance,47437,6620.0,3.895186070331171,5858.0,en,Sabrina,4.9371,1954-09-01,113,7.516,https://image.tmdb.org/t/p/w500/e1Po9NDrH7IJZhv89467gJH5FS0.jpg
916,Roman Holiday (1953),Comedy|Drama|Romance,46250,804.0,4.046414895021788,7573.0,en,Roman Holiday,3.9096,1953-08-26,119,7.89,https://image.tmdb.org/t/p/w500/8lI9dmz1RH20FAqltkGelY1v4BE.jpg
917,"Little Princess, The (1939)",Children|Drama,31580,26531.0,3.6116928446771377,1146.0,en,The Little Princess,0.944,1939-03-17,93,6.676,https://image.tmdb.org/t/p/w500/cnMSURyv7R6gjmUm5SYdTxXLzIO.jpg
918,Meet Me in St. Louis (1944),Musical,37059,909.0,3.7190745986779983,2118.0,en,Meet Me in St. Louis,1.9155,1944-11-28,114,6.984,https://image.tmdb.org/t/p/w500/ekVeUvG81pidsv2LMtWf5yYcNbq.jpg
919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,32138,630.0,3.919941900205058,29260.0,en,The Wizard of Oz,10.3778,1939-08-15,102,7.59,https://image.tmdb.org/t/p/w500/uCC3j4pV9eOZwzDUWp2ilbcTf1f.jpg
920,Gone with the Wind (1939),Drama|Romance|War,31381,770.0,3.803762482168331,16824.0,en,Gone with the Wind,8.5748,1939-12-15,233,7.9,https://image.tmdb.org/t/p/w500/lNz2Ow0wGCAvzckW7EOjE03KcYv.jpg
921,My Favorite Year (1982),Comedy,84370,31044.0,3.7722155207076797,2487.0,en,My Favorite Year,1.3851,1982-10-01,92,6.591,https://image.tmdb.org/t/p/w500/xksAhZJx1WmHM03OaePNe9IiEBt.jpg
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,43014,599.0,4.195767195767195,9072.0,en,Sunset Boulevard,3.8878,1950-08-10,110,8.284,https://image.tmdb.org/t/p/w500/zt8aQ6ksqK6p1AopC5zVTDS9pKT.jpg
923,Citizen Kane (1941),Drama|Mystery,33467,15.0,4.071378708551483,22920.0,en,Citizen Kane,6.0662,1941-04-17,119,7.984,https://image.tmdb.org/t/p/w500/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,62622,62.0,3.995171703678967,35934.0,en,2001: A Space Odyssey,10.8839,1968-04-02,149,8.057,https://image.tmdb.org/t/p/w500/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg
925,Golden Earrings (1947),Adventure|Romance|War,39428,121357.0,3.5104166666666665,96.0,en,Golden Earrings,7.4107,1947-08-27,95,5.864,https://image.tmdb.org/t/p/w500/3ZMKfwdgqV1AfqmOK5Qykgr96n2.jpg
926,All About Eve (1950),Drama,42192,705.0,4.161090969017798,6068.0,en,All About Eve,2.5738,1950-11-09,139,8.078,https://image.tmdb.org/t/p/w500/blBzZaatPWVuWpXEnPscMA4Xp6m.jpg
927,"Women, The (1939)",Comedy,32143,22490.0,3.9284984678243107,979.0,en,The Women,5.9335,1939-09-01,133,7.096,https://image.tmdb.org/t/p/w500/wMTbDI60uvt7ecLZ301XEE8mAOo.jpg
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,32976,223.0,4.0641265521347165,5879.0,en,Rebecca,2.7774,1940-03-23,130,7.896,https://image.tmdb.org/t/p/w500/1qz3qUOHnVy7dL7M7G8jSErxE4b.jpg
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,32484,25670.0,3.8095450490633365,1121.0,en,Foreign Correspondent,1.228,1940-08-16,120,7.0,https://image.tmdb.org/t/p/w500/n0WX6eIdIliKB66MI2MWZ3wHsoJ.jpg
930,Notorious (1946),Film-Noir|Romance|Thriller,38787,303.0,4.146511237839651,5962.0,en,Notorious,3.0369,1946-08-21,103,7.742,https://image.tmdb.org/t/p/w500/4RERYb1NIQrJHYY5e8nUlYM7t2z.jpg
931,Spellbound (1945),Mystery|Romance|Thriller,38109,4174.0,3.8738584474885847,2628.0,en,Spellbound,2.5472,1945-11-08,111,7.4,https://image.tmdb.org/t/p/w500/dPAox7jGScLBvxKLeRptJIBF7v.jpg
932,"Affair to Remember, An (1957)",Drama|Romance,50105,8356.0,3.808613445378151,2380.0,en,An Affair to Remember,1.7668,1957-07-11,111,7.356,https://image.tmdb.org/t/p/w500/jwbWglYHbjqUu8M9DjTYzTOFklt.jpg
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,48728,381.0,3.9724162011173183,5728.0,en,To Catch a Thief,2.9514,1955-08-03,106,7.271,https://image.tmdb.org/t/p/w500/6M6NwjV3XvtayljoiZ8wRHOKCQG.jpg
934,Father of the Bride (1950),Comedy,42451,20758.0,3.457254211717375,3977.0,en,Father of the Bride,1.2816,1950-05-18,92,6.995,https://image.tmdb.org/t/p/w500/sygyqqXq41SBZiYjY8nuQRAcuUv.jpg
935,"Band Wagon, The (1953)",Comedy|Musical,45537,29376.0,3.7414529914529915,702.0,en,The Band Wagon,2.6338,1953-08-07,112,7.167,https://image.tmdb.org/t/p/w500/5CvUmTWK46rShfgLmw7LuKF2fYL.jpg
936,Ninotchka (1939),Comedy|Romance,31725,1859.0,3.979700187382886,1601.0,en,Ninotchka,3.3409,1939-11-16,110,7.502,https://image.tmdb.org/t/p/w500/v4MkgNqZyodYwBDNbZ64MF9tVEL.jpg
937,Love in the Afternoon (1957),Comedy|Romance,50658,18299.0,3.6405172413793103,580.0,en,Love in the Afternoon,1.9268,1957-05-29,130,7.0,https://image.tmdb.org/t/p/w500/jCHVviBhRQ7OkJFQfziO2N2ZJmh.jpg
938,Gigi (1958),Musical,51658,17281.0,3.5905101481075152,1823.0,en,Gigi,2.5476,1958-05-15,115,6.257,https://image.tmdb.org/t/p/w500/3GSuecnDr4N5ZaqTrwElSzt6eC2.jpg
939,"Reluctant Debutante, The (1958)",Comedy|Drama,52126,64382.0,3.2956521739130435,115.0,en,The Reluctant Debutante,0.5856,1958-08-14,94,6.65,https://image.tmdb.org/t/p/w500/prqscm98H6Ybt5AD8JvIhOgqXFO.jpg
940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,29843,10907.0,3.8700860665270995,4299.0,en,The Adventures of Robin Hood,4.1797,1938-05-13,102,7.484,https://image.tmdb.org/t/p/w500/4mazyXEMkmLw5h6076yyNSm9uv0.jpg
941,"Mark of Zorro, The (1940)",Adventure,32762,32093.0,3.572348860257681,1009.0,en,The Mark of Zorro,1.1971,1940-11-08,94,7.07,https://image.tmdb.org/t/p/w500/bJDonmAPnDV8jDv9jLlsejAdAoL.jpg
942,Laura (1944),Crime|Film-Noir|Mystery,37008,1939.0,4.048068006182381,3235.0,en,Laura,2.5599,1944-10-11,88,7.629,https://image.tmdb.org/t/p/w500/j0zEiFFrdbZnMXqD3piOtZBJeNB.jpg
943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,39420,22292.0,3.799024918743229,1846.0,en,The Ghost and Mrs. Muir,6.2594,1947-05-25,105,7.528,https://image.tmdb.org/t/p/w500/idoD3cwfwj86BPvVoWVgWhnT2xq.jpg
944,Lost Horizon (1937),Drama,29162,3598.0,3.8095866314863676,1137.0,en,Lost Horizon,1.2278,1937-03-03,132,6.983,https://image.tmdb.org/t/p/w500/jCY8uJ80xlO2ApfrsB8s2gzyiBX.jpg
945,Top Hat (1935),Comedy|Musical|Romance,27125,3080.0,4.034662045060658,2308.0,en,Top Hat,1.4076,1935-08-29,101,7.24,https://image.tmdb.org/t/p/w500/qoPBiN6PBs2NsP7BNOJGCnmwruG.jpg
946,To Be or Not to Be (1942),Comedy|Drama|War,35446,198.0,3.938150289017341,1730.0,en,To Be or Not to Be,1.9638,1942-03-06,99,7.814,https://image.tmdb.org/t/p/w500/dDQRpEoyjHT4fzw9cNklIvZuXYg.jpg
947,My Man Godfrey (1936),Comedy|Romance,28010,13562.0,4.023128278493085,2097.0,en,My Man Godfrey,1.1708,1936-09-02,95,7.555,https://image.tmdb.org/t/p/w500/wtfOW7fIxBZWY78rvUoPpWhMSiR.jpg
948,Giant (1956),Drama|Romance|Western,49261,1712.0,3.7270284793121977,1861.0,en,Giant,5.0887,1956-11-08,201,7.609,https://image.tmdb.org/t/p/w500/oQ1Arue52pFLSvvwfcNTy16hTCG.jpg
949,East of Eden (1955),Drama,48028,220.0,3.8901888341543516,2436.0,en,East of Eden,2.2018,1955-04-10,115,7.539,https://image.tmdb.org/t/p/w500/xv1MZVIop0SQqwLUymgE5eb2LFl.jpg
950,"Thin Man, The (1934)",Comedy|Crime,25878,3529.0,4.143992702632265,3837.0,en,The Thin Man,1.7015,1934-05-25,91,7.504,https://image.tmdb.org/t/p/w500/6cL89ok9t8xEKboOjOVga2W66jj.jpg
951,His Girl Friday (1940),Comedy|Romance,32599,3085.0,4.07953849295487,4897.0,en,His Girl Friday,2.578,1940-01-18,92,7.42,https://image.tmdb.org/t/p/w500/lu86Y9zTPH3neCiUzLzHCEFHf7f.jpg
952,Around the World in 80 Days (1956),Adventure|Comedy,48960,2897.0,3.4647398843930635,2595.0,en,Around the World in 80 Days,1.9352,1956-10-17,182,6.6,https://image.tmdb.org/t/p/w500/kk6Rrwh0toMz9tjuUHdS4O3v2Rk.jpg
953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,38650,1585.0,4.039131381299662,18374.0,en,It's a Wonderful Life,7.8108,1946-12-20,130,8.276,https://image.tmdb.org/t/p/w500/bSqt9rhDZx1Q7UZ86dBPKdNomp2.jpg
954,Mr. Smith Goes to Washington (1939),Drama,31679,3083.0,4.008810572687224,6583.0,en,Mr. Smith Goes to Washington,2.1188,1939-10-19,130,7.836,https://image.tmdb.org/t/p/w500/nDjg1fbNyq15excNDl3acd2IqAk.jpg
955,Bringing Up Baby (1938),Comedy|Romance,29947,900.0,4.005278310940499,5210.0,en,Bringing Up Baby,1.828,1938-02-18,102,7.524,https://image.tmdb.org/t/p/w500/vTNNOtemaYmtx3k2NpsLMRJKEwZ.jpg
956,Penny Serenade (1941),Drama|Romance,34012,43795.0,3.479539641943734,391.0,en,Penny Serenade,0.9972,1941-04-24,120,6.576,https://image.tmdb.org/t/p/w500/7MC1fE5FSEIP9xf0N2VD68zRKv2.jpg
